Dimension-x,Dimension-y,labels
0.209341893332,0.654551074913,1.0
0.223757833409,0.275999381891,2.0
0.811025080441,0.307468848324,3.0
0.711118699261,0.773683098549,4.0
0.239876745053,0.721694244705,1.0
0.230685964997,0.248121852197,2.0
0.819754529619,0.362372322661,3.0
0.720916820217,0.748687590747,4.0
0.19477284669,0.831355307252,1.0
0.0915106129754,0.390111462106,2.0
0.845345355732,0.512105126384,3.0
0.809546259097,0.900097851298,4.0
0.205041115888,0.724095922879,1.0
0.268830057196,0.272734041216,2.0
0.839558595635,0.314830348707,3.0
0.69713110348,0.746753745292,4.0
0.241016622765,0.693004552145,1.0
0.235799897487,0.255554176444,2.0
0.845534969054,0.323354641376,3.0
0.714999645397,0.784014755376,4.0
0.238178537257,0.69982739252,1.0
0.236748745809,0.260916571575,2.0
0.848250839028,0.34060891853,3.0
0.705409299661,0.759563404555,4.0
0.192350563623,0.742108236636,1.0
0.273077277396,0.260330547751,2.0
0.834557328428,0.385374666752,3.0
0.668745266332,0.767068708322,4.0
0.173693162442,0.693021087082,1.0
0.270964226976,0.26025245287,2.0
0.809764993173,0.392918750541,3.0
0.738471047283,0.771269787424,4.0
0.176838650408,0.743420276744,1.0
0.244668931987,0.231375280987,2.0
0.828969239234,0.326540472251,3.0
0.72150980202,0.779808119429,4.0
0.201851239917,0.676557788331,1.0
0.225144346922,0.250960201473,2.0
0.823176298375,0.360805112465,3.0
0.710203482089,0.75009082527,4.0
0.200543630523,0.730508847762,1.0
0.220614135191,0.284858384656,2.0
0.86495511146,0.322366834355,3.0
0.6879419037,0.740030850005,4.0
0.162504550867,0.657228007071,1.0
0.233274794526,0.314724162501,2.0
0.822403474944,0.367494950444,3.0
0.713828108559,0.722191165401,4.0
0.147013612623,0.797560126085,1.0
0.197108280243,0.252922428491,2.0
0.826840200655,0.26193443278,3.0
0.80079713031,0.878176243821,4.0
0.218015004515,0.727809807447,1.0
0.262408062289,0.299734475632,2.0
0.812228058315,0.30517943884,3.0
0.727202131465,0.754455774641,4.0
0.219719998982,0.732660834631,1.0
0.194480853497,0.310919671919,2.0
0.778089172733,0.397513936785,3.0
0.678332494592,0.832654974386,4.0
0.244985609399,0.731910748496,1.0
0.257009534921,0.249120966047,2.0
0.809208749555,0.365796407707,3.0
0.728846409656,0.769120809335,4.0
0.195455490134,0.678723736607,1.0
0.255625481839,0.317881682624,2.0
0.811072036928,0.333076869891,3.0
0.733262098261,0.766012713226,4.0
0.241988138805,0.716378679485,1.0
0.256989697259,0.260722556405,2.0
0.832961074942,0.314627708176,3.0
0.692385175056,0.815125810649,4.0
0.164184200374,0.473826570991,1.0
0.177585863891,0.117808797291,2.0
0.718766290292,0.273174133419,3.0
0.885277394347,0.867336416933,4.0
0.129044757057,0.637726205558,1.0
0.32361222912,0.371972288773,2.0
0.763881020177,0.455146503498,3.0
0.624678435973,0.824545293688,4.0
0.195935268196,0.722246190992,1.0
0.210761673685,0.234884410191,2.0
0.8262104182,0.335139919077,3.0
0.745662736499,0.739762874144,4.0
0.227249865437,0.700975852413,1.0
0.238840472778,0.29883695884,2.0
0.825037005603,0.33909949788,3.0
0.740938827925,0.789187461498,4.0
0.166051963491,0.740106975829,1.0
0.256210460872,0.222539914349,2.0
0.819797060646,0.337117862841,3.0
0.769622339946,0.689997252226,4.0
0.156166011295,0.424953912919,1.0
0.0465748318522,0.18462788847,2.0
0.680535944569,0.54331391638,3.0
0.655119641215,0.496462029774,4.0
0.229572685053,0.677888047554,1.0
0.24822309701,0.267258707149,2.0
0.815136286718,0.364464742531,3.0
0.726543786519,0.745504999293,4.0
0.273031642204,0.776609709331,1.0
0.252357689431,0.29732829866,2.0
0.822935947121,0.359333390734,3.0
0.675524670544,0.706496114184,4.0
0.213728308919,0.538227325055,1.0
0.217805733877,0.179536432673,2.0
0.773628121311,0.292353875862,3.0
0.54816410305,0.995797784383,4.0
0.214247694459,0.622824293016,1.0
0.24124764711,0.287583538689,2.0
0.867401772266,0.411379030875,3.0
0.699008345986,0.810970226837,4.0
0.233620577338,0.713771728764,1.0
0.236151140353,0.280759085429,2.0
0.800770972391,0.318707534356,3.0
0.722629656077,0.791204185594,4.0
0.221323541267,0.692808380219,1.0
0.250890649737,0.254977609497,2.0
0.819459762865,0.353485721797,3.0
0.697792132768,0.782965148742,4.0
0.226342368872,0.70904571368,1.0
0.290370760022,0.256161199819,2.0
0.819056979975,0.363113488214,3.0
0.676582289958,0.776037984003,4.0
0.25985531136,0.773130735113,1.0
0.259993766318,0.261276545477,2.0
0.862442146309,0.408336717262,3.0
0.691406805738,0.722045670429,4.0
0.0513771357457,0.43287588997,1.0
0.407058945836,0.00561340714017,2.0
0.833436468055,0.427931436443,3.0
0.878055023887,0.686650377589,4.0
0.19583875713,0.688374798094,1.0
0.237939647961,0.295137227477,2.0
0.851888008861,0.340109725945,3.0
0.709899813338,0.801904366954,4.0
0.207553211798,0.739805124679,1.0
0.247978759993,0.270443940349,2.0
0.799912056127,0.344005326166,3.0
0.712121193462,0.823091232539,4.0
0.194747960464,0.714357026875,1.0
0.254352504255,0.258255074801,2.0
0.811731309379,0.324051080213,3.0
0.717920319816,0.779034377658,4.0
0.0656051288429,0.502633228743,1.0
0.378329434737,0.300679054612,2.0
0.994840160831,0.330540034376,3.0
0.527857435678,0.698681244658,4.0
0.190014541443,0.64598026184,1.0
0.237628970957,0.289615368408,2.0
0.85409071546,0.316952541817,3.0
0.747776766413,0.753375766653,4.0
0.218190693257,0.696574593696,1.0
0.214051547784,0.249414891132,2.0
0.843037706328,0.338580718921,3.0
0.684578039616,0.794642521189,4.0
0.191176242233,0.748833930136,1.0
0.218401835608,0.310417161934,2.0
0.872692510558,0.324040901298,3.0
0.681828092902,0.748068179216,4.0
0.246781624792,0.741840137897,1.0
0.290415696573,0.310756726335,2.0
0.855305118196,0.275310980335,3.0
0.69234729201,0.810457152454,4.0
0.228227900062,0.678821024541,1.0
0.219491343855,0.286803055502,2.0
0.819046206434,0.322060702693,3.0
0.724878647216,0.798662274717,4.0
0.217652126201,0.671588175794,1.0
0.251545111399,0.233259704993,2.0
0.852748348344,0.37620116489,3.0
0.69615575768,0.761926048408,4.0
0.195321568726,0.726126449144,1.0
0.265907119978,0.258770076313,2.0
0.818655837897,0.321508248598,3.0
0.701961940779,0.785606954025,4.0
0.189474628826,0.589271233143,1.0
0.265722491204,0.159022249226,2.0
0.847138515625,0.251981486128,3.0
0.718825545271,0.715284146101,4.0
0.182141216047,0.717732414996,1.0
0.234060112191,0.245330306792,2.0
0.80532101581,0.306645887931,3.0
0.707255295153,0.725175373897,4.0
0.168419879086,0.582901148324,1.0
0.201997819555,0.14862837235,2.0
0.840607815809,0.405934271479,3.0
0.673287556799,0.686342357766,4.0
0.220360404715,0.687251530833,1.0
0.240058146048,0.238110704299,2.0
0.84838153315,0.359528120762,3.0
0.693761198821,0.752317497502,4.0
0.251938113355,0.662041474934,1.0
0.277815710354,0.234302296857,2.0
0.869181272147,0.393639739667,3.0
0.724664202795,0.755309090576,4.0
0.250351787954,0.575121358876,1.0
0.20547202535,0.366698954493,2.0
0.768112243854,0.288310096439,3.0
0.751533944116,0.813687371359,4.0
0.219960609305,0.67953179946,1.0
0.275087014626,0.324060591209,2.0
0.809957575029,0.33600595195,3.0
0.704548274358,0.780175508703,4.0
0.18626540441,0.744521077229,1.0
0.270996277086,0.344156961755,2.0
0.852500019864,0.359176534051,3.0
0.747341940328,0.830289107031,4.0
0.22262693817,0.749835403778,1.0
0.224480331005,0.262323689789,2.0
0.852422628021,0.351341606521,3.0
0.713049725119,0.785029489048,4.0
0.19972828827,0.688154042241,1.0
0.237276984808,0.263155117494,2.0
0.832542288259,0.366651490441,3.0
0.73593527711,0.805897190125,4.0
0.134713584414,0.871631724626,1.0
0.169187374304,0.30105331686,2.0
0.728480376476,0.328389059037,3.0
0.579115967354,0.778647610158,4.0
0.206484784449,0.738275668831,1.0
0.246996583276,0.267376137734,2.0
0.849537956291,0.374740802014,3.0
0.726123936963,0.777509457533,4.0
0.219228455078,0.705690831442,1.0
0.264137211152,0.294532438876,2.0
0.790695004931,0.388473487774,3.0
0.724280715465,0.727155581722,4.0
0.204658444227,0.731391960266,1.0
0.2494402453,0.248838888891,2.0
0.849930952616,0.321185662563,3.0
0.712911613607,0.793145654317,4.0
0.241266376188,0.723050192664,1.0
0.222979532515,0.232602454224,2.0
0.813200677337,0.319669228231,3.0
0.717546761358,0.817568828548,4.0
0.20876260193,0.72927819643,1.0
0.256792935366,0.271830168065,2.0
0.817234923749,0.359572082582,3.0
0.731026520298,0.773357676999,4.0
0.17965015878,0.825734308215,1.0
0.26640552373,0.351057769084,2.0
0.857092417197,0.393030549496,3.0
0.868018936021,0.61902961802,4.0
0.214832664858,0.71606946296,1.0
