1,1,5
0.290240424157,0.573237618744,1.0
0.298849298787,0.213499063097,2.0
0.827051798114,0.323098774511,3.0
0.572006854528,0.570083687705,4.0
0.645667429999,0.820739192926,5.0
0.276366558759,0.698529538319,1.0
0.297703609891,0.298913096777,2.0
0.854237592314,0.344974407691,3.0
0.525512190005,0.546513649705,4.0
0.715943391545,0.774180835115,5.0
0.220418086867,0.641194684314,1.0
0.286788691991,0.259076855338,2.0
0.848900693958,0.394416720677,3.0
0.501611646934,0.538296619706,4.0
0.703062647538,0.778977973702,5.0
0.279120032727,0.723936874896,1.0
0.254662410851,0.352948366197,2.0
0.798295882033,0.317943860193,3.0
0.488534240928,0.520315807488,4.0
0.760605429317,0.766961832084,5.0
0.22597859307,0.707819241315,1.0
0.272095088194,0.263888917253,2.0
0.782892001298,0.359285981102,3.0
0.48812336473,0.452592132452,4.0
0.755996875163,0.710802024219,5.0
0.277369638577,0.769091534574,1.0
0.334631543199,0.262570675629,2.0
0.862304612133,0.368368869743,3.0
0.692986507376,0.43737020725,4.0
0.677263011977,0.66883481043,5.0
0.294801916789,0.699118014237,1.0
0.236260124844,0.320829102548,2.0
0.764466267056,0.328387056023,3.0
0.539758440181,0.454621943334,4.0
0.760112972965,0.759999179885,5.0
0.260586815472,0.643238041382,1.0
0.260123424114,0.336598015349,2.0
0.844908541585,0.405817408114,3.0
0.492979724214,0.533205762184,4.0
0.777400307783,0.698427363813,5.0
0.268112585378,0.737407521587,1.0
0.322912062835,0.298864585519,2.0
0.81574304736,0.337472497183,3.0
0.463159735118,0.539596554384,4.0
0.759563200837,0.643641480824,5.0
0.275565229528,0.700158553539,1.0
0.27958228838,0.276939657953,2.0
0.844120274962,0.37227455749,3.0
0.531341594358,0.52369622434,4.0
0.720352098313,0.742960691697,5.0
0.112758474331,0.871740351706,1.0
0.489140681072,0.376898387598,2.0
0.93107780818,0.375653287038,3.0
0.556113549331,0.227531468736,4.0
0.668066642223,0.786942360491,5.0
0.28482539221,0.765955032179,1.0
0.315813439956,0.37155177137,2.0
0.941972433355,0.319251237328,3.0
0.56924462218,0.652659629403,4.0
0.853664086255,0.768161231831,5.0
0.214126948463,0.63272715817,1.0
0.274104877741,0.318142043128,2.0
0.847050246592,0.358424548665,3.0
0.524466745237,0.508056071277,4.0
0.767497656956,0.738994784236,5.0
0.251636200624,0.664193248539,1.0
0.294572285237,0.288469185906,2.0
0.848026806834,0.337008639586,3.0
0.515686351864,0.495572707572,4.0
0.735733413626,0.74977454967,5.0
0.24773076633,0.721671376295,1.0
0.321305026864,0.302143757736,2.0
0.867033810591,0.299757553637,3.0
0.532057713724,0.556711411503,4.0
0.759446752734,0.729432410347,5.0
0.27775774205,0.660222958067,1.0
0.306231866867,0.31875803119,2.0
0.802815853764,0.384781386406,3.0
0.512314621795,0.547837809186,4.0
0.747377371349,0.76893201205,5.0
0.200763428925,0.625650941635,1.0
0.36513230017,0.179296053734,2.0
0.874949225632,0.23920610328,3.0
0.59962388967,0.641978841331,4.0
0.739036534125,0.768740133879,5.0
