1.0,1.0,12.0
0.414506,0.865140,1.000000
0.260005,0.858850,2.000000
0.210536,0.752029,3.000000
0.140149,0.368962,4.000000
0.108009,0.268773,5.000000
0.145838,0.146558,6.000000
0.432934,0.269541,7.000000
0.669237,0.382558,8.000000
0.633392,0.559856,9.000000
0.712648,0.777340,10.000000
0.643628,0.915380,11.000000
0.956396,0.787373,12.000000
0.419535,0.889269,1.000000
0.330298,0.784349,2.000000
0.158068,0.718542,3.000000
0.098236,0.449011,4.000000
0.231936,0.241970,5.000000
0.181805,0.146057,6.000000
0.506584,0.277030,7.000000
0.674969,0.362248,8.000000
0.721493,0.542131,9.000000
0.759301,0.750006,10.000000
0.602396,0.900750,11.000000
0.941827,0.908074,12.000000
0.421014,0.896728,1.000000
0.286321,0.819597,2.000000
0.186356,0.754296,3.000000
0.083100,0.438651,4.000000
0.151683,0.329887,5.000000
0.253631,0.153689,6.000000
0.494508,0.263027,7.000000
0.621040,0.427932,8.000000
0.741839,0.557735,9.000000
0.783814,0.857975,10.000000
0.664675,0.845986,11.000000
0.898677,0.877903,12.000000
0.446166,0.870578,1.000000
0.290545,0.789345,2.000000
0.161106,0.727059,3.000000
0.082756,0.375744,4.000000
0.243832,0.232092,5.000000
0.229245,0.133223,6.000000
0.467675,0.320087,7.000000
0.683964,0.423814,8.000000
0.747008,0.558580,9.000000
0.815097,0.825032,10.000000
0.662708,0.915059,11.000000
0.918292,0.820180,12.000000
0.347851,0.909911,1.000000
0.207880,0.788134,2.000000
0.200426,0.751098,3.000000
0.049008,0.340266,4.000000
0.269251,0.184799,5.000000
0.176157,0.146426,6.000000
0.471720,0.283926,7.000000
0.551726,0.415788,8.000000
0.697845,0.475838,9.000000
0.733832,0.745261,10.000000
0.654233,0.940761,11.000000
0.886829,0.765446,12.000000
0.477149,0.898411,1.000000
0.306074,0.811135,2.000000
0.201959,0.773590,3.000000
0.092587,0.379579,4.000000
0.174252,0.332642,5.000000
0.220760,0.126237,6.000000
0.480824,0.297164,7.000000
0.639443,0.336084,8.000000
0.752125,0.528368,9.000000
0.774514,0.779165,10.000000
0.605870,0.914670,11.000000
0.885118,0.835956,12.000000
0.478954,0.864646,1.000000
0.266333,0.866356,2.000000
0.114785,0.667471,3.000000
0.136616,0.402858,4.000000
0.237648,0.244338,5.000000
0.266173,0.171298,6.000000
0.552389,0.318835,7.000000
0.652955,0.409546,8.000000
0.643168,0.526373,9.000000
0.736774,0.797166,10.000000
0.701798,0.871716,11.000000
0.881003,0.805208,12.000000
0.433082,0.839646,1.000000
0.302792,0.830252,2.000000
0.122780,0.666532,3.000000
0.138345,0.425059,4.000000
0.196340,0.233489,5.000000
0.139229,0.119837,6.000000
0.496736,0.185199,7.000000
0.590969,0.401453,8.000000
0.668660,0.440976,9.000000
0.827678,0.824000,10.000000
0.679855,0.844631,11.000000
0.894383,0.903057,12.000000
0.479892,0.927056,1.000000
0.254301,0.836882,2.000000
0.143503,0.688915,3.000000
0.123256,0.397201,4.000000
0.239986,0.315627,5.000000
0.187671,0.079473,6.000000
0.533393,0.279625,7.000000
0.617500,0.411850,8.000000
0.696505,0.518094,9.000000
0.747309,0.779612,10.000000
0.599378,0.882773,11.000000
0.925042,0.878992,12.000000
0.380204,0.949055,1.000000
0.346843,0.780809,2.000000
0.169482,0.686355,3.000000
0.148589,0.358075,4.000000
0.153655,0.232123,5.000000
0.212984,0.122676,6.000000
0.528887,0.320922,7.000000
0.618284,0.407759,8.000000
0.732680,0.491914,9.000000
0.752813,0.846182,10.000000
0.626057,0.943448,11.000000
0.865080,0.898793,12.000000
0.425613,0.922055,1.000000
0.322141,0.774039,2.000000
0.134224,0.776172,3.000000
0.069081,0.368819,4.000000
0.158625,0.270841,5.000000
0.171263,0.089949,6.000000
0.401838,0.357558,7.000000
0.675323,0.270587,8.000000
0.780687,0.404473,9.000000
0.826896,0.797383,10.000000
0.598678,0.828215,11.000000
0.882866,0.763433,12.000000
0.492702,0.987528,1.000000
0.282359,0.774421,2.000000
0.081980,0.766001,3.000000
0.114015,0.416515,4.000000
0.174168,0.256023,5.000000
0.189810,0.077913,6.000000
0.457970,0.231103,7.000000
0.661038,0.362558,8.000000
0.707920,0.499698,9.000000
0.784581,0.834507,10.000000
0.583433,0.904414,11.000000
0.893423,0.854747,12.000000
0.453782,0.844029,1.000000
0.361022,0.774746,2.000000
0.166731,0.778263,3.000000
0.185979,0.479548,4.000000
0.112894,0.356454,5.000000
0.128848,0.171663,6.000000
0.580196,0.362535,7.000000
0.714094,0.258163,8.000000
0.620311,0.427192,9.000000
0.808792,0.883049,10.000000
0.645835,0.859839,11.000000
0.986048,0.901307,12.000000
0.320615,0.861151,1.000000
0.271956,0.791988,2.000000
0.047432,0.635104,3.000000
0.179974,0.458471,4.000000
0.109118,0.251706,5.000000
0.174229,0.054244,6.000000
0.555763,0.228613,7.000000
0.591853,0.319354,8.000000
0.731038,0.558519,9.000000
0.742427,0.820425,10.000000
0.708680,0.909266,11.000000
0.847296,0.935631,12.000000
0.469710,0.936119,1.000000
0.253387,0.766087,2.000000
0.112475,0.768725,3.000000
0.157382,0.463061,4.000000
0.143911,0.327911,5.000000
0.187260,0.131274,6.000000
0.531618,0.225536,7.000000
0.605644,0.378355,8.000000
0.724582,0.541522,9.000000
0.831239,0.827351,10.000000
0.633315,0.922311,11.000000
0.873084,0.820494,12.000000
0.437018,0.889229,1.000000
0.310194,0.851005,2.000000
0.111747,0.754817,3.000000
0.126413,0.373293,4.000000
0.232119,0.331833,5.000000
0.214542,0.168346,6.000000
0.557097,0.312468,7.000000
0.656752,0.332699,8.000000
0.725554,0.457152,9.000000
0.758731,0.776605,10.000000
0.665983,0.956911,11.000000
0.942869,0.894129,12.000000
0.455751,0.884695,1.000000
0.319717,0.812401,2.000000
0.095881,0.769413,3.000000
0.095036,0.409408,4.000000
0.156309,0.317339,5.000000
0.171054,0.093234,6.000000
0.516575,0.228498,7.000000
0.674422,0.390565,8.000000
0.735018,0.472026,9.000000
0.837413,0.770021,10.000000
0.649387,0.870879,11.000000
0.918392,0.882062,12.000000
0.444734,0.906615,1.000000
0.349913,0.744514,2.000000
0.141898,0.803837,3.000000
0.055623,0.345677,4.000000
0.218330,0.295803,5.000000
0.213517,0.106213,6.000000
0.576327,0.227620,7.000000
0.549592,0.309476,8.000000
0.726753,0.498434,9.000000
0.690338,0.771291,10.000000
0.623700,0.892584,11.000000
0.945838,0.909550,12.000000
0.428176,0.973581,1.000000
0.347480,0.797621,2.000000
0.191229,0.716770,3.000000
0.143010,0.468287,4.000000
0.165415,0.227539,5.000000
0.165310,0.132619,6.000000
0.466225,0.305405,7.000000
0.655215,0.343231,8.000000
0.718505,0.480585,9.000000
0.801620,0.776095,10.000000
0.608875,0.905443,11.000000
0.878909,0.853127,12.000000
0.424498,0.872060,1.000000
0.328811,0.762933,2.000000
0.206198,0.791120,3.000000
0.091081,0.401271,4.000000
0.168330,0.299772,5.000000
0.209322,0.083231,6.000000
0.520855,0.271574,7.000000
0.670418,0.342834,8.000000
0.674046,0.566213,9.000000
0.815005,0.771104,10.000000
0.683749,0.948315,11.000000
0.950612,0.816261,12.000000
0.349462,0.968607,1.000000
0.237201,0.763275,2.000000
0.100053,0.672262,3.000000
0.111053,0.409127,4.000000
0.215870,0.285358,5.000000
0.263105,0.023943,6.000000
0.466508,0.221838,7.000000
0.697663,0.424053,8.000000
0.702153,0.426600,9.000000
0.839829,0.709686,10.000000
0.612493,0.918986,11.000000
0.881547,0.816252,12.000000
0.408189,0.949673,1.000000
0.240610,0.747719,2.000000
0.180466,0.712231,3.000000
0.161052,0.416392,4.000000
0.132220,0.333069,5.000000
0.196802,0.058590,6.000000
0.529163,0.316153,7.000000
0.667050,0.390612,8.000000
0.694418,0.495664,9.000000
0.782072,0.790447,10.000000
0.581766,0.977005,11.000000
0.886620,0.857889,12.000000
0.348595,0.835910,1.000000
0.316144,0.802387,2.000000
0.203079,0.643817,3.000000
0.092716,0.367866,4.000000
0.258501,0.208638,5.000000
0.257225,0.098351,6.000000
0.574563,0.308147,7.000000
0.591528,0.296073,8.000000
0.710043,0.571048,9.000000
0.720545,0.757141,10.000000
0.654702,0.859427,11.000000
0.915062,0.817524,12.000000
0.395558,0.991934,1.000000
0.307237,0.803383,2.000000
0.073766,0.798363,3.000000
0.082474,0.372100,4.000000
0.144147,0.216144,5.000000
0.271291,0.038790,6.000000
0.468626,0.355228,7.000000
0.711423,0.408861,8.000000
0.682924,0.457925,9.000000
0.815222,0.797751,10.000000
0.571304,0.939240,11.000000
0.835343,0.777705,12.000000
0.477455,0.915323,1.000000
0.261366,0.811262,2.000000
0.201811,0.682653,3.000000
0.127191,0.468017,4.000000
0.204121,0.271204,5.000000
0.238712,0.075142,6.000000
0.547347,0.255105,7.000000
0.662890,0.369965,8.000000
0.745822,0.487469,9.000000
0.738464,0.798097,10.000000
0.696693,0.921907,11.000000
0.939420,0.793613,12.000000
0.411880,0.899947,1.000000
0.259362,0.717122,2.000000
0.083243,0.761356,3.000000
0.172897,0.325902,4.000000
0.254649,0.258482,5.000000
0.224201,0.071530,6.000000
0.570435,0.272411,7.000000
0.680227,0.434325,8.000000
0.715989,0.445530,9.000000
0.810330,0.745227,10.000000
0.587790,0.900506,11.000000
0.910567,0.890069,12.000000
0.467257,0.944192,1.000000
0.316630,0.750359,2.000000
0.109759,0.697685,3.000000
0.119787,0.378652,4.000000
0.147521,0.295739,5.000000
0.216105,0.111745,6.000000
0.565901,0.288658,7.000000
0.649072,0.361475,8.000000
0.685156,0.513427,9.000000
0.751526,0.826854,10.000000
0.684715,0.968919,11.000000
0.899040,0.868466,12.000000
0.493982,0.861266,1.000000
0.253649,0.818751,2.000000
0.209574,0.768940,3.000000
0.131785,0.377707,4.000000
0.192347,0.241026,5.000000
0.226546,0.065343,6.000000
0.481542,0.211935,7.000000
0.670091,0.307011,8.000000
0.774528,0.493651,9.000000
0.747201,0.784615,10.000000
0.605948,0.887320,11.000000
0.854587,0.765314,12.000000
0.403158,0.887633,1.000000
0.267777,0.852998,2.000000
0.123219,0.736573,3.000000
0.134567,0.358709,4.000000
0.137958,0.276278,5.000000
0.175405,0.161955,6.000000
0.526902,0.217883,7.000000
0.689040,0.340781,8.000000
0.733647,0.563846,9.000000
0.788518,0.847729,10.000000
0.610950,0.860111,11.000000
0.883647,0.902062,12.000000
0.446714,0.973560,1.000000
0.306838,0.772093,2.000000
0.170403,0.745042,3.000000
0.103554,0.456082,4.000000
0.155766,0.253978,5.000000
0.202785,0.079647,6.000000
0.555809,0.319694,7.000000
0.663927,0.339950,8.000000
0.658984,0.561962,9.000000
0.819155,0.776958,10.000000
0.637169,0.918385,11.000000
0.936814,0.834156,12.000000
0.330513,0.866416,1.000000
0.215349,0.742682,2.000000
0.101864,0.780264,3.000000
0.048640,0.393112,4.000000
0.180035,0.232180,5.000000
0.186139,0.168456,6.000000
0.431755,0.338774,7.000000
0.685614,0.407824,8.000000
0.773344,0.575231,9.000000
0.789664,0.859099,10.000000
0.560467,0.927886,11.000000
0.916369,0.877210,12.000000
0.440773,0.886774,1.000000
0.234062,0.819889,2.000000
0.158737,0.669944,3.000000
0.146700,0.408674,4.000000
0.213890,0.347085,5.000000
0.191737,0.052113,6.000000
0.523504,0.243635,7.000000
0.600717,0.324336,8.000000
0.664787,0.556342,9.000000
0.734786,0.746616,10.000000
0.705248,0.884400,11.000000
0.868990,0.821751,12.000000
0.488206,0.821246,1.000000
0.276056,0.773655,2.000000
0.095352,0.720555,3.000000
0.182185,0.326914,4.000000
0.115087,0.221601,5.000000
0.136907,0.036019,6.000000
0.496516,0.252459,7.000000
0.726202,0.364984,8.000000
0.778992,0.593101,9.000000
0.845859,0.751389,10.000000
0.548436,0.938939,11.000000
0.943998,0.845547,12.000000
0.393993,0.971912,1.000000
0.327088,0.843323,2.000000
0.134303,0.764067,3.000000
0.133800,0.457532,4.000000
0.229735,0.304556,5.000000
0.168848,0.157691,6.000000
0.538594,0.294892,7.000000
0.619576,0.394797,8.000000
0.752932,0.531396,9.000000
0.761683,0.773433,10.000000
0.684138,0.970401,11.000000
0.909897,0.884206,12.000000
0.370815,0.865865,1.000000
0.315353,0.843133,2.000000
0.132071,0.791825,3.000000
0.131264,0.452365,4.000000
