Dimension-x,Dimension-y,labels
0.188100786786,0.809609995346,1.0
0.159424198252,0.297259251798,2.0
0.911742571965,0.320172791697,3.0
0.505180639451,0.527553544009,4.0
0.706005787676,0.832551612087,5.0
0.183048332952,0.690701523217,1.0
0.226627064658,0.200524147923,2.0
0.821401668211,0.354529730935,3.0
0.5115110472,0.585721253585,4.0
0.775747040197,0.874451250454,5.0
0.173293010055,0.6839502085,1.0
0.232583323153,0.333288017532,2.0
0.825428551055,0.311560040564,3.0
0.417990678418,0.616737210214,4.0
0.778410920634,0.853675212947,5.0
0.122858822928,0.756123327851,1.0
0.194732817535,0.260910544667,2.0
0.840297104795,0.283994192898,3.0
0.482434022073,0.526848295828,4.0
0.743647981816,0.794079702855,5.0
0.155490659081,0.708769131588,1.0
0.257516528897,0.184120498452,2.0
0.756380749903,0.170321152159,3.0
0.470192200331,0.541402837743,4.0
0.812531467135,0.817905392799,5.0
0.15604737439,0.675064469216,1.0
0.135983737206,0.292996895502,2.0
0.911722472525,0.336581612742,3.0
0.507464309015,0.600052247105,4.0
0.807217756614,0.738152908366,5.0
0.0914082483632,0.640409110329,1.0
0.137077568624,0.221032264236,2.0
0.807526087751,0.394484289698,3.0
0.487483147299,0.540332158329,4.0
0.68358916357,0.88134602251,5.0
0.119005294494,0.800628683968,1.0
0.205960602805,0.23120156104,2.0
0.835350463418,0.351295852377,3.0
0.494845239517,0.468569643389,4.0
0.792825658947,0.815757702961,5.0
0.197796359334,0.796286169999,1.0
0.22099432778,0.237517902006,2.0
0.83007880783,0.336706921925,3.0
0.525215933351,0.481471273991,4.0
0.772460054125,0.80916112455,5.0
0.0208522760732,0.756213992075,1.0
0.137624210482,0.21674983784,2.0
0.756190593901,0.390754818798,3.0
0.404303604363,0.575710666962,4.0
0.583924800817,0.663343238235,5.0
0.0747023475082,0.534099483457,1.0
0.217485482519,0.0897674908114,2.0
0.759948532858,0.292504247549,3.0
0.538163487176,0.704852740522,4.0
0.691317584487,0.944800192548,5.0
0.136668974095,0.673603128678,1.0
0.288628393171,0.0,2.0
0.805454078677,0.386349793476,3.0
0.307694499121,0.458213584526,4.0
0.626973305576,0.862322782834,5.0
0.121166565959,0.622441018065,1.0
0.173395235792,0.163073226452,2.0
1.0,0.138376872485,3.0
0.499525526799,0.604655363522,4.0
0.765169087885,0.926686081971,5.0
0.122442217135,0.671669420817,1.0
0.190350537266,0.338460180139,2.0
0.85371549852,0.394057655566,3.0
0.423566772936,0.504077530408,4.0
0.777321490132,0.861156544814,5.0
0.18892075088,0.742513430177,1.0
0.226709801942,0.169261768068,2.0
0.850948519782,0.28378891866,3.0
0.479950300933,0.469755203959,4.0
0.768991902107,0.873497898377,5.0
0.189582555944,0.785816676077,1.0
0.192964357304,0.163210871803,2.0
0.883750689388,0.360811005302,3.0
0.510891897859,0.543571661022,4.0
0.702392736434,0.794736513224,5.0
0.227003386764,0.727163793339,1.0
0.242194929939,0.324139894499,2.0
0.915861315449,0.267627484158,3.0
0.491786640176,0.603129784754,4.0
0.624223882036,0.860246522057,5.0
0.188960086498,0.758340508575,1.0
0.171284764793,0.296303643153,2.0
0.891310005477,0.35327270831,3.0
0.459434350248,0.543072874653,4.0
0.698231875293,0.810964849259,5.0
0.185059279235,0.71691617736,1.0
0.149004080751,0.301786039664,2.0
0.860532557903,0.323714482673,3.0
0.437569077189,0.511750981012,4.0
0.741039983698,0.841419949368,5.0
0.0907360516901,0.663055445051,1.0
0.246860125227,0.345783796055,2.0
0.768486595084,0.273503828695,3.0
0.460462639673,0.648870776115,4.0
0.730772256109,0.949244521237,5.0
0.138647349965,0.72004834789,1.0
0.178774893399,0.178758589483,2.0
0.910772679634,0.269323763185,3.0
0.513877504713,0.472139754843,4.0
0.763994640633,0.876433177682,5.0
0.27042014024,0.882193444603,1.0
0.0954348622518,0.317040849354,2.0
0.693681037281,0.439439784489,3.0
0.391252555367,0.343784018429,4.0
0.821504942648,0.858334501506,5.0
0.152403728785,0.773800972977,1.0
0.157589026648,0.267046076972,2.0
0.828573764214,0.265804333748,3.0
0.460662941116,0.541848536882,4.0
0.702734580467,0.835752308875,5.0
0.167212452668,0.799588475109,1.0
0.135636182663,0.249957988705,2.0
0.815752163893,0.24082580642,3.0
0.467975141336,0.459246960578,4.0
0.784550688661,0.850202657225,5.0
0.140486388235,0.714766022824,1.0
0.224550118683,0.336351700721,2.0
0.959951418523,0.285608302785,3.0
0.417063211547,0.397272828386,4.0
0.701198801522,0.939419548456,5.0
0.135302537709,0.785355852604,1.0
0.197029502261,0.183184370822,2.0
0.870838979636,0.382212173407,3.0
0.476698579503,0.606315389597,4.0
0.776792365336,0.884187474356,5.0
0.0742502781733,0.671480815137,1.0
0.185407559302,0.395965931269,2.0
0.805941267096,0.142022240509,3.0
0.515139708905,0.383959730108,4.0
0.861041324663,0.738282422773,5.0
0.137952190968,0.796290060298,1.0
0.172238952263,0.211704934672,2.0
0.84986990668,0.38082273126,3.0
0.46955138009,0.504493978682,4.0
0.751499672474,0.88706761371,5.0
0.166337277914,0.778693145249,1.0
0.247445361789,0.188591498112,2.0
0.898640178067,0.2621317876,3.0
0.459064229186,0.584078021281,4.0
0.698047879743,0.851014451297,5.0
0.11852733317,0.628117848015,1.0
0.288476565273,0.280721300698,2.0
0.964417556961,0.181351953557,3.0
0.435983201182,0.475116081517,4.0
0.673011307414,0.705787146909,5.0
0.186659917642,0.782465076633,1.0
0.16876967791,0.248536648317,2.0
0.82200062224,0.345811032078,3.0
0.52169088675,0.548104698109,4.0
0.70119749299,0.894998295551,5.0
0.220288320826,0.827367563562,1.0
0.260729785082,0.207048026304,2.0
0.867089578604,0.271557035343,3.0
0.524639849725,0.518140020873,4.0
0.669478944341,0.788096411943,5.0
0.231425578264,0.782793102828,1.0
0.246047370157,0.153102170926,2.0
0.909304886814,0.246046201296,3.0
0.482722480208,0.601806892259,4.0
0.735495943511,0.912437380448,5.0
0.122552190454,0.805169089496,1.0
0.129623890991,0.310624969453,2.0
0.818388657039,0.354108196512,3.0
0.438200674397,0.564159828926,4.0
0.689538428288,0.858202430793,5.0
0.205346151226,0.803733448371,1.0
0.155335104603,0.238628449027,2.0
0.91285824551,0.372900233816,3.0
0.474629346527,0.572645173329,4.0
0.781309309416,0.826578151664,5.0
0.195044504286,0.720838665949,1.0
0.198079871951,0.295966291636,2.0
0.884921217467,0.364495888184,3.0
0.491416585948,0.536441124227,4.0
0.747407807618,0.842176583904,5.0
0.125332408257,0.82824713382,1.0
0.181944604195,0.286167314768,2.0
0.885936074063,0.29091516828,3.0
0.535904140923,0.503174759882,4.0
0.772078866186,0.879409770968,5.0
0.203286768538,0.721317017873,1.0
0.281009776148,0.301935779509,2.0
0.854395541776,0.281124476322,3.0
0.467856755349,0.509783702331,4.0
0.792449862566,0.70526481544,5.0
0.163161157558,0.718256772521,1.0
0.203288009014,0.237571212004,2.0
0.89853542403,0.395297828228,3.0
0.431940003343,0.448892976042,4.0
0.77562019461,0.787476766454,5.0
0.0820352618209,0.813790528186,1.0
0.11314385752,0.308310570569,2.0
0.923359051488,0.352677586927,3.0
0.521769212576,0.594272694039,4.0
0.660678462728,0.762716113553,5.0
0.189455494328,0.699622271649,1.0
0.138334067062,0.235313243185,2.0
0.85194883196,0.286745233397,3.0
0.488742018026,0.611170754139,4.0
0.691152683767,0.800868312776,5.0
0.0734148205797,0.850957279282,1.0
0.277272648398,0.197138559971,2.0
0.941102259484,0.291382582782,3.0
0.48962714634,0.626234666661,4.0
0.672714123443,0.876582756313,5.0
0.142746347662,0.752503477026,1.0
0.154450507927,0.179776339599,2.0
0.841527693095,0.393482802117,3.0
0.465904346154,0.510303244451,4.0
0.714670249968,0.811251562179,5.0
0.139766574238,0.771085255118,1.0
0.217700648011,0.317203988965,2.0
0.841862341897,0.327350603574,3.0
0.436793244897,0.553902681619,4.0
0.791380517193,0.797853806285,5.0
0.152489198077,0.731419160223,1.0
0.219205098963,0.217471243436,2.0
0.873276982557,0.28918766487,3.0
0.479297204443,0.482643661754,4.0
0.788038856725,0.887214762333,5.0
0.138914810011,0.776065981138,1.0
0.179912442664,0.197441585751,2.0
0.890607089949,0.278294485844,3.0
0.536915565985,0.58819881845,4.0
0.7603057086,0.907825170832,5.0
0.115442383862,0.674305337675,1.0
0.152470636994,0.24132275439,2.0
0.920265679549,0.339256007479,3.0
0.450450858382,0.47711793098,4.0
0.775533160736,0.824203912604,5.0
0.216200019029,0.689846026443,1.0
0.157803085953,0.180432830481,2.0
0.904976480758,0.267489391409,3.0
