1,1,5
0.0594381235782,0.105233001072,1.0
0.0694711606143,0.288404066222,2.0
0.943133176699,0.909658891642,3.0
0.0486503983789,0.924098644624,4.0
0.943549625163,0.0554786661418,5.0
0.056037932684,0.0726897998981,1.0
0.0765612224457,0.241069959152,2.0
0.905886320571,0.924536135847,3.0
0.0872194775269,0.909821784986,4.0
0.922153224308,0.0703956760817,5.0
0.0822789790703,0.0504289726135,1.0
0.117648384116,0.265479293364,2.0
0.942504844367,0.922302473098,3.0
0.0662035576492,0.964085168921,4.0
0.904373117251,0.0820479121428,5.0
0.0744086551324,0.0717725140326,1.0
0.102534419638,0.240018018098,2.0
0.931331888638,0.921251549098,3.0
0.088492452639,0.954454766554,4.0
0.922663073869,0.0488182164597,5.0
0.067394218529,0.0676450634123,1.0
0.118406919943,0.268909020365,2.0
0.967370129828,0.933726030385,3.0
0.0895169688834,0.958604004384,4.0
0.928408400353,0.06951275932,5.0
0.0802215932528,0.0720526938764,1.0
0.0956383315427,0.257507378071,2.0
0.9481871815,0.941071367885,3.0
0.0824643121845,0.925681270532,4.0
0.927625898053,0.0784697976275,5.0
0.144115844058,0.0427368613117,1.0
0.10393570633,0.198707132835,2.0
0.935699341148,0.930360823586,3.0
0.0394221404157,0.989840436582,4.0
0.981620274881,0.0726722365608,5.0
0.0829664008087,0.117193970245,1.0
0.0819084152816,0.284387373265,2.0
0.920004127828,0.958297285297,3.0
0.06061274563,0.953712401291,4.0
0.933705318386,0.0494083292822,5.0
0.116368830889,0.118742146701,1.0
0.118051501966,0.301983129579,2.0
0.949322981066,0.909407482456,3.0
0.0977363146759,0.928879167264,4.0
0.913729233511,0.082800293606,5.0
0.091248542301,0.102870941694,1.0
0.0701284370178,0.240703774579,2.0
0.952196856876,0.915477809443,3.0
0.0953632916046,0.949173688274,4.0
0.907676315951,0.0777771053613,5.0
0.0578815341757,0.101596822363,1.0
0.0316204045556,0.237816535825,2.0
0.916472944927,0.991693099093,3.0
0.038018134632,0.971429277086,4.0
0.954058394929,0.0681607615657,5.0
0.0438876259762,0.0587193156319,1.0
0.0485589950508,0.270009964584,2.0
0.926503706995,0.921703974154,3.0
0.0964348674682,0.933141124425,4.0
0.885933169481,0.0764462481275,5.0
0.10999625332,0.0648061273698,1.0
0.118533587218,0.232679577982,2.0
0.895528364026,0.944286450688,3.0
0.0621245689967,0.884906811394,4.0
0.889286048466,0.128261819042,5.0
0.100782355194,0.0527694726885,1.0
0.0169650215641,0.264220436361,2.0
